"","organization","work_area","project","survey","site_id","date","sampling_bout","dive_supervisor","surveyor","hakai_id","sample_type","depth","transect_dist_m","collected_start","collected_end","bag_uid","bag_number","density_range","substrate","patchiness","adj_habitat_1","adj_habitat_2","sample_collected","vegetation_1","vegetation_2","comments","quality_log","decimal_lat","decimal_long","end_transect_decimal_lat","end_transect_decimal_lon"
"2809","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE2","2020-08-11",2,"gillian,krystal","zach","2020-08-11_GOOSE_SOUTHWEST_EDGE2_15 - 20","seagrass_habitat",4,"15 - 20","2020-08-11 13:07:53","2020-08-11 13:10:05",NA,NA,NA,"sand,shell hash","< 1","standing kelp",NA,FALSE,"branched red",NA,NA,NA,51.922729,"-128.462805",51.9225762,"-128.4629252"
"2810","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE2","2020-08-11",2,"gillian,krystal","zach","20626","seagrass_habitat",4,"20 - 25","2020-08-11 13:07:53","2020-08-11 13:10:05","20626",4029,NA,"sand,shell hash","< 1","standing kelp",NA,TRUE,NA,NA,NA,NA,51.922729,"-128.462805",51.9225762,"-128.4629252"
"2811","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE2","2020-08-11",2,"gillian,krystal","zach","20530","seagrass_habitat",4,"25 - 30","2020-08-11 13:07:53","2020-08-11 13:10:05","20530",4030,NA,"sand,shell hash","1 - 2","standing kelp",NA,TRUE,"branched red",NA,NA,NA,51.922729,"-128.462805",51.9225762,"-128.4629252"
"2812","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR4","2020-08-11",4,"gillian,krystal","zach","20537","seagrass_habitat",3.6,"0 - 5","2020-08-11 10:36:52","2020-08-11 10:39:00","20537",4042,NA,"sand","< 1","seagrass",NA,TRUE,"branched red",NA,NA,NA,51.923949,"-128.46747",51.9238715,"-128.4672291"
"2813","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR4","2020-08-11",4,"gillian,krystal","zach","2020-08-11_GOOSE_SOUTHWEST_INTERIOR4_5 - 10","seagrass_habitat",3.6,"5 - 10","2020-08-11 10:36:52","2020-08-11 10:39:00",NA,NA,NA,"sand","< 1","seagrass",NA,FALSE,"branched red",NA,NA,NA,51.923949,"-128.46747",51.9238715,"-128.4672291"
"2814","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR4","2020-08-11",4,"gillian,krystal","zach","17268","seagrass_habitat",3.7,"10 - 15","2020-08-11 10:36:52","2020-08-11 10:39:00","17268",4038,NA,"sand","< 1","seagrass",NA,TRUE,"branched red",NA,NA,NA,51.923949,"-128.46747",51.9238715,"-128.4672291"
"2815","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR4","2020-08-11",4,"gillian,krystal","zach","2020-08-11_GOOSE_SOUTHWEST_INTERIOR4_15 - 20","seagrass_habitat",3.7,"15 - 20","2020-08-11 10:36:52","2020-08-11 10:39:00",NA,NA,NA,"sand","< 1","seagrass",NA,FALSE,NA,NA,NA,NA,51.923949,"-128.46747",51.9238715,"-128.4672291"
"2816","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR4","2020-08-11",4,"gillian,krystal","zach","17852","seagrass_habitat",3.8,"20 - 25","2020-08-11 10:36:52","2020-08-11 10:39:00","17852",4022,NA,"sand","< 1","seagrass",NA,TRUE,NA,NA,NA,NA,51.923949,"-128.46747",51.9238715,"-128.4672291"
"2817","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR4","2020-08-11",4,"gillian,krystal","zach","20572","seagrass_habitat",3.9,"25 - 30","2020-08-11 10:36:52","2020-08-11 10:39:00","20572",4054,NA,"sand","< 1","seagrass",NA,TRUE,NA,NA,NA,NA,51.923949,"-128.46747",51.9238715,"-128.4672291"
"2818","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR5","2020-08-11",5,"gillian,krystal","zach","20627","seagrass_habitat",5.9,"0 - 5","2020-08-11 13:33:28","2020-08-11 13:37:38","20627",4005,NA,"sand","1 - 2","seagrass",NA,TRUE,"p. serrulatus",NA,NA,NA,51.922786,"-128.464532",51.9229506,"-128.4645492"
"2819","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR5","2020-08-11",5,"gillian,krystal","zach","2020-08-11_GOOSE_SOUTHWEST_INTERIOR5_5 - 10","seagrass_habitat",5.9,"5 - 10","2020-08-11 13:33:28","2020-08-11 13:37:38",NA,NA,NA,"sand","2 - 3","seagrass",NA,FALSE,"p. serrulatus",NA,NA,NA,51.922786,"-128.464532",51.9229506,"-128.4645492"
"2820","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR5","2020-08-11",5,"gillian,krystal","zach","20655","seagrass_habitat",5.8,"10 - 15","2020-08-11 13:33:28","2020-08-11 13:37:38","20655",4027,NA,"sand","2 - 3","seagrass",NA,TRUE,"p. serrulatus",NA,NA,NA,51.922786,"-128.464532",51.9229506,"-128.4645492"
"2821","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR5","2020-08-11",5,"gillian,krystal","zach","2020-08-11_GOOSE_SOUTHWEST_INTERIOR5_15 - 20","seagrass_habitat",5.8,"15 - 20","2020-08-11 13:33:28","2020-08-11 13:37:38",NA,NA,NA,"sand","< 1","seagrass",NA,FALSE,"branched red",NA,NA,NA,51.922786,"-128.464532",51.9229506,"-128.4645492"
"2822","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR5","2020-08-11",5,"gillian,krystal","zach","20636","seagrass_habitat",5.8,"20 - 25","2020-08-11 13:33:28","2020-08-11 13:37:38","20636",4021,NA,"sand","< 1","seagrass",NA,TRUE,NA,NA,NA,NA,51.922786,"-128.464532",51.9229506,"-128.4645492"
"2823","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR5","2020-08-11",5,"gillian,krystal","zach","20603","seagrass_habitat",5.7,"25 - 30","2020-08-11 13:33:28","2020-08-11 13:37:38","20603",8042,NA,"sand","< 1","seagrass",NA,TRUE,NA,NA,NA,NA,51.922786,"-128.464532",51.9229506,"-128.4645492"
"2824","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR6","2020-08-11",6,"gillian,krystal","zach","20639","seagrass_habitat",4.4,"0 - 5","2020-08-11 11:04:30","2020-08-11 11:07:36","20639",4004,NA,"sand","< 1","seagrass",NA,TRUE,NA,NA,NA,NA,51.923982,"-128.464071",51.9241301,"-128.4639467"
"2825","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR6","2020-08-11",6,"gillian,krystal","zach","2020-08-11_GOOSE_SOUTHWEST_INTERIOR6_5 - 10","seagrass_habitat",4.5,"5 - 10","2020-08-11 11:04:30","2020-08-11 11:07:36",NA,NA,NA,"sand","< 1","seagrass",NA,FALSE,NA,NA,NA,NA,51.923982,"-128.464071",51.9241301,"-128.4639467"
"2826","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR6","2020-08-11",6,"gillian,krystal","zach","20560","seagrass_habitat",4.5,"10 - 15","2020-08-11 11:04:30","2020-08-11 11:07:36","20560",4031,NA,"sand","< 1","seagrass",NA,TRUE,NA,NA,NA,NA,51.923982,"-128.464071",51.9241301,"-128.4639467"
"2827","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR6","2020-08-11",6,"gillian,krystal","zach","2020-08-11_GOOSE_SOUTHWEST_INTERIOR6_15 - 20","seagrass_habitat",4.6,"15 - 20","2020-08-11 11:04:30","2020-08-11 11:07:36",NA,NA,NA,"sand","< 1","seagrass",NA,FALSE,"phyllospadix ser",NA,NA,NA,51.923982,"-128.464071",51.9241301,"-128.4639467"
"2828","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR6","2020-08-11",6,"gillian,krystal","zach","20652","seagrass_habitat",4.4,"20 - 25","2020-08-11 11:04:30","2020-08-11 11:07:36","20652",4034,NA,"sand","< 1","seagrass",NA,TRUE,NA,NA,NA,NA,51.923982,"-128.464071",51.9241301,"-128.4639467"
"2829","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR6","2020-08-11",6,"gillian,krystal","zach","20566","seagrass_habitat",4.4,"25 - 30","2020-08-11 11:04:30","2020-08-11 11:07:36","20566",4013,NA,"sand","< 1","seagrass",NA,TRUE,NA,NA,NA,NA,51.923982,"-128.464071",51.9241301,"-128.4639467"
"2830","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE3","2020-08-11",3,"gillian,krystal","zach","20551","seagrass_habitat",6.8,"0 - 5","2020-08-11 14:47:05","2020-08-11 14:50:12","20551",4003,NA,"sand","1 - 2","sand",NA,TRUE,"branched red",NA,NA,NA,51.922405,"-128.466254",51.9224712,"-128.4665005"
"2831","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE3","2020-08-11",3,"gillian,krystal","zach","2020-08-11_GOOSE_SOUTHWEST_EDGE3_5 - 10","seagrass_habitat",6.7,"5 - 10","2020-08-11 14:47:05","2020-08-11 14:50:12",NA,NA,NA,"sand","2 - 3","sand",NA,FALSE,NA,NA,NA,NA,51.922405,"-128.466254",51.9224712,"-128.4665005"
"2832","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE3","2020-08-11",3,"gillian,krystal","zach","20536","seagrass_habitat",6.6,"10 - 15","2020-08-11 14:47:05","2020-08-11 14:50:12","20536",4037,NA,"sand","2 - 3","sand",NA,TRUE,"branched red",NA,NA,NA,51.922405,"-128.466254",51.9224712,"-128.4665005"
"2833","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE3","2020-08-11",3,"gillian,krystal","zach","2020-08-11_GOOSE_SOUTHWEST_EDGE3_15 - 20","seagrass_habitat",6.6,"15 - 20","2020-08-11 14:47:05","2020-08-11 14:50:12",NA,NA,NA,"sand","2 - 3","sand",NA,FALSE,NA,NA,NA,NA,51.922405,"-128.466254",51.9224712,"-128.4665005"
"2834","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE3","2020-08-11",3,"gillian,krystal","zach","20641","seagrass_habitat",6.4,"20 - 25","2020-08-11 14:47:05","2020-08-11 14:50:12","20641",4033,NA,"sand","3 - 4","sand",NA,TRUE,NA,NA,NA,NA,51.922405,"-128.466254",51.9224712,"-128.4665005"
"2835","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_EDGE3","2020-08-11",3,"gillian,krystal","zach","20638","seagrass_habitat",6.2,"25 - 30","2020-08-11 14:47:05","2020-08-11 14:50:12","20638",4009,NA,"sand","< 1","sand",NA,TRUE,"branched red",NA,NA,NA,51.922405,"-128.466254",51.9224712,"-128.4665005"
"2836","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2020-08-14",1,"gillian,krystal","zach","21276","seagrass_habitat",2.9,"0 - 5","2020-08-14 10:01:31","2020-08-14 10:04:42","21276",4033,NA,"sand,gravel","< 1","sand",NA,TRUE,"neo",NA,NA,NA,51.78150021,"-127.865721",51.7814855,"-127.8659938"
"2837","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2020-08-14",1,"gillian,krystal","zach","2020-08-14_KOEYE_ESTUARY_EDGE1_5 - 10","seagrass_habitat",2.7,"5 - 10","2020-08-14 10:01:31","2020-08-14 10:04:42",NA,NA,NA,"sand,gravel","1 - 2","sand",NA,FALSE,"neo",NA,NA,NA,51.78150021,"-127.865721",51.7814855,"-127.8659938"
"2838","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2020-08-14",1,"gillian,krystal","zach","21573","seagrass_habitat",2.7,"10 - 15","2020-08-14 10:01:31","2020-08-14 10:04:42","21573",4042,NA,"sand,gravel","< 1","sand",NA,TRUE,"neo",NA,NA,NA,51.78150021,"-127.865721",51.7814855,"-127.8659938"
"2839","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2020-08-14",1,"gillian,krystal","zach","2020-08-14_KOEYE_ESTUARY_EDGE1_15 - 20","seagrass_habitat",2.7,"15 - 20","2020-08-14 10:01:31","2020-08-14 10:04:42",NA,NA,NA,"sand,gravel","1 - 2","sand",NA,FALSE,"neo",NA,NA,NA,51.78150021,"-127.865721",51.7814855,"-127.8659938"
"2840","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2020-08-14",1,"gillian,krystal","zach","21601","seagrass_habitat",2.7,"20 - 25","2020-08-14 10:01:31","2020-08-14 10:04:42","21601",4036,NA,"sand,gravel","1 - 2","sand",NA,TRUE,"neo",NA,NA,NA,51.78150021,"-127.865721",51.7814855,"-127.8659938"
"2841","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2020-08-14",1,"gillian,krystal","zach","21275","seagrass_habitat",2.7,"25 - 30","2020-08-14 10:01:31","2020-08-14 10:04:42","21275",4023,NA,"sand,gravel","< 1","sand",NA,TRUE,"neo",NA,NA,NA,51.78150021,"-127.865721",51.7814855,"-127.8659938"
"2842","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2020-08-14",2,"gillian,krystal","zach","21470","seagrass_habitat",2.9,"0 - 5","2020-08-14 10:40:41","2020-08-14 10:53:13","21470",8042,NA,"sand,gravel","< 1","sand",NA,TRUE,NA,NA,NA,NA,51.78018656,"-127.8706294",51.7800574,"-127.870801"
"2843","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2020-08-14",2,"gillian,krystal","zach","2020-08-14_KOEYE_ESTUARY_EDGE2_5 - 10","seagrass_habitat",2.7,"5 - 10","2020-08-14 10:40:41","2020-08-14 10:53:13",NA,NA,NA,"sand,gravel","1 - 2","sand",NA,FALSE,NA,NA,NA,NA,51.78018656,"-127.8706294",51.7800574,"-127.870801"
"2844","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2020-08-14",2,"gillian,krystal","zach","21582","seagrass_habitat",2.8,"10 - 15","2020-08-14 10:40:41","2020-08-14 10:53:13","21582",4081,NA,"sand,gravel","< 1","sand",NA,TRUE,NA,NA,NA,NA,51.78018656,"-127.8706294",51.7800574,"-127.870801"
"2845","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2020-08-14",2,"gillian,krystal","zach","2020-08-14_KOEYE_ESTUARY_EDGE2_15 - 20","seagrass_habitat",2.9,"15 - 20","2020-08-14 10:40:41","2020-08-14 10:53:13",NA,NA,NA,"sand,gravel",NA,NA,"sand",FALSE,NA,NA,NA,NA,51.78018656,"-127.8706294",51.7800574,"-127.870801"
"2846","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2020-08-14",2,"gillian,krystal","zach","21376","seagrass_habitat",2.9,"20 - 25","2020-08-14 10:40:41","2020-08-14 10:53:13","21376",4039,NA,"sand,gravel","< 1","sand",NA,TRUE,NA,NA,NA,NA,51.78018656,"-127.8706294",51.7800574,"-127.870801"
"2847","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2020-08-14",2,"gillian,krystal","zach","21496","seagrass_habitat",3,"25 - 30","2020-08-14 10:40:41","2020-08-14 10:53:13","21496",4024,NA,"sand,gravel","< 1","sand",NA,TRUE,NA,NA,NA,NA,51.78018656,"-127.8706294",51.7800574,"-127.870801"
"2848","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2020-08-14",3,"gillian,krystal","zach","21588","seagrass_habitat",3.9,"0 - 5","2020-08-15 10:58:12","2020-08-15 11:01:15","21588",4043,NA,"mud,sand,cobble","1 - 2","sand","sand",TRUE,NA,NA,NA,"1: Adjacent habitat is gravel and unveg for whole Transect, cobble and silt substrate",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"2849","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2020-08-14",3,"gillian,krystal","zach","2020-08-14_KOEYE_ESTUARY_EDGE3_5 - 10","seagrass_habitat",4,"5 - 10","2020-08-15 10:58:12","2020-08-15 11:01:15",NA,NA,NA,NA,NA,"sand","sand",FALSE,NA,NA,NA,"1: Patchiness is NA because it wasn’t recorded",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"2850","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2020-08-14",3,"gillian,krystal","zach","21375","seagrass_habitat",4,"10 - 15","2020-08-15 10:58:12","2020-08-15 11:01:15","21375",4044,NA,"mud,sand,cobble","2 - 3",NA,NA,TRUE,NA,NA,NA,NA,51.7792583,"-127.8718733",51.7793933,"-127.871718"
"2851","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2020-08-14",3,"gillian,krystal","zach","2020-08-14_KOEYE_ESTUARY_EDGE3_15 - 20","seagrass_habitat",4.2,"15 - 20","2020-08-15 10:58:12","2020-08-15 11:01:15",NA,NA,NA,"mud,sand,cobble","3 - 4","sand","sand",FALSE,NA,NA,NA,NA,51.7792583,"-127.8718733",51.7793933,"-127.871718"
"2852","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2020-08-14",3,"gillian,krystal","zach","21569","seagrass_habitat",4.2,"20 - 25","2020-08-15 10:58:12","2020-08-15 11:01:15","21569",131,NA,"mud,sand,cobble","3 - 4","sand","sand",TRUE,NA,NA,NA,NA,51.7792583,"-127.8718733",51.7793933,"-127.871718"
"2853","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2020-08-14",3,"gillian,krystal","zach","21384","seagrass_habitat",NA,"25 - 30","2020-08-15 10:58:12","2020-08-15 11:01:15","21384",117,NA,"mud,sand,cobble","< 1","sand","sand",TRUE,NA,NA,NA,NA,51.7792583,"-127.8718733",51.7793933,"-127.871718"
"2854","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2020-08-14",4,"gillian,krystal","zach","21288","seagrass_habitat",2.8,"0 - 5","2020-08-14 09:50:28","2020-08-14 09:42:41","21288",4038,NA,"sand","< 1","seagrass",NA,TRUE,NA,NA,NA,NA,51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"2855","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2020-08-14",4,"gillian,krystal","zach","2020-08-14_KOEYE_ESTUARY_INTERIOR4_5 - 10","seagrass_habitat",2.8,"5 - 10","2020-08-14 09:50:28","2020-08-14 09:42:41",NA,NA,NA,"sand,gravel",NA,"seagrass",NA,FALSE,"neo",NA,NA,NA,51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"2856","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2020-08-14",4,"gillian,krystal","zach","21287","seagrass_habitat",2.8,"10 - 15","2020-08-14 09:50:28","2020-08-14 09:42:41","21287",4015,NA,"sand,gravel","< 1","seagrass",NA,TRUE,"neo",NA,NA,NA,51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"2857","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2020-08-14",4,"gillian,krystal","zach","2020-08-14_KOEYE_ESTUARY_INTERIOR4_15 - 20","seagrass_habitat",2.5,"15 - 20","2020-08-14 09:50:28","2020-08-14 09:42:41",NA,NA,NA,"sand,gravel","< 1","seagrass",NA,FALSE,"neo",NA,NA,NA,51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"2858","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2020-08-14",4,"gillian,krystal","zach","2370","seagrass_habitat",2.6,"20 - 25","2020-08-14 09:50:28","2020-08-14 09:42:41","2370",4028,NA,"sand,gravel","< 1","sand",NA,TRUE,"new",NA,NA,NA,51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"2859","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2020-08-14",4,"gillian,krystal","zach","21386","seagrass_habitat",2.6,"25 - 30","2020-08-14 09:50:28","2020-08-14 09:42:41","21386",4005,NA,"sand,gravel","< 1","sand",NA,TRUE,"neo",NA,NA,NA,51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"2860","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2020-08-14",5,"gillian,krystal","zach","21297","seagrass_habitat",3.1,"0 - 5","2020-08-14 11:20:06","2020-08-14 11:23:18","21297",4034,NA,"sand,gravel","1 - 2","seagrass",NA,TRUE,NA,NA,NA,NA,51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"2861","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2020-08-14",5,"gillian,krystal","zach","2020-08-14_KOEYE_ESTUARY_INTERIOR5_5 - 10","seagrass_habitat",3.4,"5 - 10","2020-08-14 11:20:06","2020-08-14 11:23:18",NA,NA,NA,"sand,gravel","< 1","seagrass",NA,FALSE,NA,NA,NA,NA,51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"2862","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2020-08-14",5,"gillian,krystal","zach","21498","seagrass_habitat",3.4,"10 - 15","2020-08-14 11:20:06","2020-08-14 11:23:18","21498",4003,NA,"sand,gravel","< 1","seagrass",NA,TRUE,NA,NA,NA,NA,51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"2863","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2020-08-14",5,"gillian,krystal","zach","2020-08-14_KOEYE_ESTUARY_INTERIOR5_15 - 20","seagrass_habitat",3.4,"15 - 20","2020-08-14 11:20:06","2020-08-14 11:23:18",NA,NA,NA,"sand,gravel","< 1","seagrass",NA,FALSE,NA,NA,NA,NA,51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"2864","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2020-08-14",5,"gillian,krystal","zach","17848","seagrass_habitat",3.4,"20 - 25","2020-08-14 11:20:06","2020-08-14 11:23:18","17848",4031,NA,"sand,gravel","< 1","seagrass",NA,TRUE,NA,NA,NA,NA,51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"2865","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2020-08-14",5,"gillian,krystal","zach","21292","seagrass_habitat",3.4,"25 - 30","2020-08-14 11:20:06","2020-08-14 11:23:18","21292",4006,NA,"sand,gravel","< 1","seagrass",NA,TRUE,NA,NA,NA,NA,51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"2866","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR6","2020-08-14",6,"gillian,krystal","zach","21294","seagrass_habitat",4.2,"0 - 5","2020-08-15 10:29:01","2020-08-15 10:33:08","21294",118,NA,"mud,gravel","1 - 2","seagrass",NA,TRUE,"neorhodomela",NA,NA,NA,51.77933677,"-127.8720627",51.7794713,"-127.8719035"
"2867","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR6","2020-08-14",6,"gillian,krystal","zach","2020-08-14_KOEYE_ESTUARY_INTERIOR6_5 - 10","seagrass_habitat",4.1,"5 - 10","2020-08-15 10:29:01","2020-08-15 10:33:08",NA,NA,NA,"mud,gravel","2 - 3","seagrass",NA,FALSE,NA,NA,NA,NA,51.77933677,"-127.8720627",51.7794713,"-127.8719035"
"2868","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR6","2020-08-14",6,"gillian,krystal","zach","21290","seagrass_habitat",3.9,"10 - 15","2020-08-15 10:29:01","2020-08-15 10:33:08","21290",116,NA,"mud,sand,gravel","< 1","seagrass",NA,TRUE,NA,NA,NA,NA,51.77933677,"-127.8720627",51.7794713,"-127.8719035"
"2869","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR6","2020-08-14",6,"gillian,krystal","zach","2020-08-14_KOEYE_ESTUARY_INTERIOR6_15 - 20","seagrass_habitat",3.7,"15 - 20","2020-08-15 10:29:01","2020-08-15 10:33:08",NA,NA,NA,"mud,sand,gravel","< 1","seagrass",NA,FALSE,NA,NA,NA,NA,51.77933677,"-127.8720627",51.7794713,"-127.8719035"
"2870","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR6","2020-08-14",6,"gillian,krystal","zach","21289","seagrass_habitat",3.5,"20 - 25","2020-08-15 10:29:01","2020-08-15 10:33:08","21289",8044,NA,"mud,sand,gravel","1 - 2","seagrass",NA,TRUE,NA,NA,NA,NA,51.77933677,"-127.8720627",51.7794713,"-127.8719035"
"2871","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR6","2020-08-14",6,"gillian,krystal","zach","21291","seagrass_habitat",3.1,"25 - 30","2020-08-15 10:29:01","2020-08-15 10:33:08","21291",115,NA,"mud,sand,gravel","< 1","seagrass",NA,TRUE,NA,NA,NA,NA,51.77933677,"-127.8720627",51.7794713,"-127.8719035"
"2872","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR6","2017-08-24",6,"angeleen,carolyn","zach","10022","seagrass_habitat",3.5,"0 - 5","2017-08-24 15:30:37","2017-08-24 15:40:53","10022",NA,NA,"mud,sand","< 1","seagrass",NA,TRUE,NA,NA,NA,"1: Lunch bag",51.64474874,"-128.1198408",51.6447483,"-128.1201111"
