"","organization","work_area","project","survey","site_id","date","sampling_bout","dive_supervisor","surveyor","hakai_id","sample_type","depth","transect_dist_m","collected_start","collected_end","density","density__m2_","canopy_height_cm","flowering_shoots","quality_log","substrate","decimal_lat","decimal_long","end_transect_decimal_lat","end_transect_decimal_lon"
"3906","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2022-08-07",6,"carolyn,faye","gillian","2022-08-07_CHOKED_PASS_INTERIOR6_30","seagrass_density",6.8,30,"8/7/2022 12:32","8/7/2022 12:43",3,48,120,0,"1: QCd by CP","sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"3907","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2022-08-07",6,"carolyn,faye","gillian","2022-08-07_CHOKED_PASS_INTERIOR6_5","seagrass_density",7.1,5,"8/7/2022 12:32","8/7/2022 12:43",5,80,100,0,"1: QCd by CP","sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"3908","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2022-08-09",1,"carolyn,krystal","gillian","2022-08-09_KOEYE_ESTUARY_EDGE1_0","seagrass_density",2.9,0,"8/9/2022 11:47","8/9/2022 11:58",10,160,85,0,"1: QCd by CP","sand",51.78150021,"-127.865721",51.7814855,"-127.8659938"
"3909","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2022-08-09",1,"carolyn,krystal","gillian","2022-08-09_KOEYE_ESTUARY_EDGE1_10","seagrass_density",2.7,10,"8/9/2022 11:47","8/9/2022 11:58",17,272,225,0,"1: QCd by CP","sand",51.78150021,"-127.865721",51.7814855,"-127.8659938"
"3910","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2022-08-09",1,"carolyn,krystal","gillian","2022-08-09_KOEYE_ESTUARY_EDGE1_15","seagrass_density",2.8,15,"8/9/2022 11:47","8/9/2022 11:58",15,240,180,0,"1: QCd by CP","sand",51.78150021,"-127.865721",51.7814855,"-127.8659938"
"3911","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2022-08-09",1,"carolyn,krystal","gillian","2022-08-09_KOEYE_ESTUARY_EDGE1_20","seagrass_density",2.8,20,"8/9/2022 11:47","8/9/2022 11:58",24,384,225,0,"1: QCd by CP","sand",51.78150021,"-127.865721",51.7814855,"-127.8659938"
"3912","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2022-08-09",1,"carolyn,krystal","gillian","2022-08-09_KOEYE_ESTUARY_EDGE1_25","seagrass_density",2.8,25,"8/9/2022 11:47","8/9/2022 11:58",3,48,125,0,"1: QCd by CP","sand",51.78150021,"-127.865721",51.7814855,"-127.8659938"
"3913","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2022-08-09",1,"carolyn,krystal","gillian","2022-08-09_KOEYE_ESTUARY_EDGE1_30","seagrass_density",2.7,30,"8/9/2022 11:47","8/9/2022 11:58",22,352,115,0,"1: QCd by CP","sand",51.78150021,"-127.865721",51.7814855,"-127.8659938"
"3914","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE1","2022-08-09",1,"carolyn,krystal","gillian","2022-08-09_KOEYE_ESTUARY_EDGE1_5","seagrass_density",2.5,5,"8/9/2022 11:47","8/9/2022 11:58",13,208,110,0,"1: QCd by CP","sand",51.78150021,"-127.865721",51.7814855,"-127.8659938"
"3915","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2022-08-09",4,"carolyn,krystal","gillian","2022-08-09_KOEYE_ESTUARY_INTERIOR4_0","seagrass_density",3.5,0,"8/9/2022 12:36","8/9/2022 12:47",12,192,230,0,"1: QCd by CP","sand",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"3916","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2022-08-09",4,"carolyn,krystal","gillian","2022-08-09_KOEYE_ESTUARY_INTERIOR4_10","seagrass_density",3.7,10,"8/9/2022 12:36","8/9/2022 12:47",5,80,105,0,"1: QCd by CP","sand",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"3917","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2022-08-09",4,"carolyn,krystal","gillian","2022-08-09_KOEYE_ESTUARY_INTERIOR4_15","seagrass_density",3.6,15,"8/9/2022 12:36","8/9/2022 12:47",2,32,20,0,"1: QCd by CP","sand",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"3918","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2022-08-09",4,"carolyn,krystal","gillian","2022-08-09_KOEYE_ESTUARY_INTERIOR4_20","seagrass_density",3.8,20,"8/9/2022 12:36","8/9/2022 12:47",3,48,75,0,"1: QCd by CP","sand",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"3919","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2022-08-09",4,"carolyn,krystal","gillian","2022-08-09_KOEYE_ESTUARY_INTERIOR4_25","seagrass_density",3.7,25,"8/9/2022 12:36","8/9/2022 12:47",9,144,185,4,"1: QCd by CP","sand",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"3920","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2022-08-09",4,"carolyn,krystal","gillian","2022-08-09_KOEYE_ESTUARY_INTERIOR4_30","seagrass_density",3.5,30,"8/9/2022 12:36","8/9/2022 12:47",6,96,240,0,"1: QCd by CP","sand",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"3921","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR4","2022-08-09",4,"carolyn,krystal","gillian","2022-08-09_KOEYE_ESTUARY_INTERIOR4_5","seagrass_density",3.6,5,"8/9/2022 12:36","8/9/2022 12:47",7,112,115,0,"1: QCd by CP","sand",51.78173578,"-127.8659518",51.7817186,"-127.8662255"
"3922","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2022-08-09",5,"carolyn,krystal","gillian","2022-08-09_KOEYE_ESTUARY_INTERIOR5_0","seagrass_density",3.5,0,"8/9/2022 13:08","8/9/2022 13:27",9,144,225,2,"1: QCed CP","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"3923","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2022-08-09",5,"carolyn,krystal","gillian","2022-08-09_KOEYE_ESTUARY_INTERIOR5_10","seagrass_density",3.5,10,"8/9/2022 13:08","8/9/2022 13:27",12,192,170,0,"1: QCed CP","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"3924","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2022-08-09",5,"carolyn,krystal","gillian","2022-08-09_KOEYE_ESTUARY_INTERIOR5_15","seagrass_density",3.6,15,"8/9/2022 13:08","8/9/2022 13:27",7,112,160,0,"1: QCed CP","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"3925","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2022-08-09",5,"carolyn,krystal","gillian","2022-08-09_KOEYE_ESTUARY_INTERIOR5_20","seagrass_density",3.7,20,"8/9/2022 13:08","8/9/2022 13:27",7,112,240,0,"1: QCed CP","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"3926","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2022-08-09",5,"carolyn,krystal","gillian","2022-08-09_KOEYE_ESTUARY_INTERIOR5_25","seagrass_density",3.5,25,"8/9/2022 13:08","8/9/2022 13:27",11,176,220,0,"1: QCed CP","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"3927","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2022-08-09",5,"carolyn,krystal","gillian","2022-08-09_KOEYE_ESTUARY_INTERIOR5_30","seagrass_density",3.5,30,"8/9/2022 13:08","8/9/2022 13:27",18,288,200,1,"1: QCed CP","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"3928","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5","2022-08-09",5,"carolyn,krystal","gillian","2022-08-09_KOEYE_ESTUARY_INTERIOR5_5","seagrass_density",3.9,5,"8/9/2022 13:08","8/9/2022 13:27",7,112,125,0,"1: QCed CP","sand",51.78031615,"-127.8709314",51.7801791,"-127.8710927"
"3929","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2022-08-11",2,"faye,krystal","derek","2022-08-11_KOEYE_ESTUARY_EDGE2_0","seagrass_density",4.1,0,"8/11/2022 13:28","8/11/2022 13:33",0,0,110,0,"1: QCd by CP","sand",51.78018656,"-127.8706294",51.7800574,"-127.870801"
"3930","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2022-08-11",2,"faye,krystal","derek","2022-08-11_KOEYE_ESTUARY_EDGE2_10","seagrass_density",4,10,"8/11/2022 13:28","8/11/2022 13:33",3,48,4,0,"1: QCd by CP","sand",51.78018656,"-127.8706294",51.7800574,"-127.870801"
"3931","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2022-08-11",2,"faye,krystal","derek","2022-08-11_KOEYE_ESTUARY_EDGE2_15","seagrass_density",3.9,15,"8/11/2022 13:28","8/11/2022 13:33",3,48,25,0,"1: QCd by CP","sand",51.78018656,"-127.8706294",51.7800574,"-127.870801"
"3932","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2022-08-11",2,"faye,krystal","derek","2022-08-11_KOEYE_ESTUARY_EDGE2_20","seagrass_density",3.9,20,"8/11/2022 13:28","8/11/2022 13:33",0,0,125,0,"1: QCd by CP","sand",51.78018656,"-127.8706294",51.7800574,"-127.870801"
"3933","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2022-08-11",2,"faye,krystal","derek","2022-08-11_KOEYE_ESTUARY_EDGE2_25","seagrass_density",4.2,25,"8/11/2022 13:28","8/11/2022 13:33",9,144,135,0,"1: QCd by CP","sand",51.78018656,"-127.8706294",51.7800574,"-127.870801"
"3934","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2022-08-11",2,"faye,krystal","derek","2022-08-11_KOEYE_ESTUARY_EDGE2_30","seagrass_density",4.2,30,"8/11/2022 13:28","8/11/2022 13:33",0,0,205,0,"1: QCd by CP","sand",51.78018656,"-127.8706294",51.7800574,"-127.870801"
"3935","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE2","2022-08-11",2,"faye,krystal","derek","2022-08-11_KOEYE_ESTUARY_EDGE2_5","seagrass_density",4,5,"8/11/2022 13:28","8/11/2022 13:33",0,0,0,0,"1: QCd by CP","sand",51.78018656,"-127.8706294",51.7800574,"-127.870801"
"3936","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2022-08-11",3,"faye,krystal","derek","2022-08-11_KOEYE_ESTUARY_EDGE3_0","seagrass_density",4.7,0,"8/11/2022 13:56","8/11/2022 14:03",4,64,150,0,"1: QCd by CP","sand",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"3937","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2022-08-11",3,"faye,krystal","derek","2022-08-11_KOEYE_ESTUARY_EDGE3_10","seagrass_density",4.6,10,"8/11/2022 13:56","8/11/2022 14:03",8,128,225,1,"1: QCd by CP","sand",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"3938","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2022-08-11",3,"faye,krystal","derek","2022-08-11_KOEYE_ESTUARY_EDGE3_15","seagrass_density",4.7,15,"8/11/2022 13:56","8/11/2022 14:03",10,160,250,3,"1: QCd by CP","sand",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"3939","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2022-08-11",3,"faye,krystal","derek","2022-08-11_KOEYE_ESTUARY_EDGE3_20","seagrass_density",4.5,20,"8/11/2022 13:56","8/11/2022 14:03",3,48,250,1,"1: QCd by CP","sand",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"3940","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2022-08-11",3,"faye,krystal","derek","2022-08-11_KOEYE_ESTUARY_EDGE3_25","seagrass_density",4.7,25,"8/11/2022 13:56","8/11/2022 14:03",2,32,20,0,"1: QCd by CP","sand",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"3941","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2022-08-11",3,"faye,krystal","derek","2022-08-11_KOEYE_ESTUARY_EDGE3_30","seagrass_density",4.7,30,"8/11/2022 13:56","8/11/2022 14:03",7,112,225,0,"1: QCd by CP","sand",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"3942","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3","2022-08-11",3,"faye,krystal","derek","2022-08-11_KOEYE_ESTUARY_EDGE3_5","seagrass_density",4.5,5,"8/11/2022 13:56","8/11/2022 14:03",12,192,200,0,"1: QCd by CP","sand",51.7792583,"-127.8718733",51.7793933,"-127.871718"
"3943","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR6","2022-08-11",6,"faye,krystal","derek","2022-08-11_KOEYE_ESTUARY_INTERIOR6_0","seagrass_density",4.6,0,"8/11/2022 14:26","8/11/2022 14:34",6,96,130,0,"1: QCd by CP","sand",51.77933677,"-127.8720627",51.7794713,"-127.8719035"
"3944","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR6","2022-08-11",6,"faye,krystal","derek","2022-08-11_KOEYE_ESTUARY_INTERIOR6_10","seagrass_density",4.5,10,"8/11/2022 14:26","8/11/2022 14:34",14,224,230,0,"1: QCd by CP","sand",51.77933677,"-127.8720627",51.7794713,"-127.8719035"
"3945","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR6","2022-08-11",6,"faye,krystal","derek","2022-08-11_KOEYE_ESTUARY_INTERIOR6_15","seagrass_density",4.5,15,"8/11/2022 14:26","8/11/2022 14:34",17,272,230,3,"1: QCd by CP","sand",51.77933677,"-127.8720627",51.7794713,"-127.8719035"
"3946","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR6","2022-08-11",6,"faye,krystal","derek","2022-08-11_KOEYE_ESTUARY_INTERIOR6_20","seagrass_density",4.4,20,"8/11/2022 14:26","8/11/2022 14:34",6,96,105,0,"1: QCd by CP","sand",51.77933677,"-127.8720627",51.7794713,"-127.8719035"
"3947","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR6","2022-08-11",6,"faye,krystal","derek","2022-08-11_KOEYE_ESTUARY_INTERIOR6_25","seagrass_density",4.1,25,"8/11/2022 14:26","8/11/2022 14:34",10,160,275,0,"1: QCd by CP","sand",51.77933677,"-127.8720627",51.7794713,"-127.8719035"
"3948","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR6","2022-08-11",6,"faye,krystal","derek","2022-08-11_KOEYE_ESTUARY_INTERIOR6_30","seagrass_density",4,30,"8/11/2022 14:26","8/11/2022 14:34",14,224,200,0,"1: QCd by CP","sand",51.77933677,"-127.8720627",51.7794713,"-127.8719035"
"3949","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR6","2022-08-11",6,"faye,krystal","derek","2022-08-11_KOEYE_ESTUARY_INTERIOR6_5","seagrass_density",4.7,5,"8/11/2022 14:26","8/11/2022 14:34",9,144,250,3,"1: QCd by CP","sand",51.77933677,"-127.8720627",51.7794713,"-127.8719035"
"3950","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1","2022-08-12",1,"carolyn,faye","derek","2022-08-12_TRIQUET_BAY_EDGE1_0","seagrass_density",3.9,0,"8/12/2022 10:57","8/12/2022 11:04",8,128,80,0,"1: QCed CP","sand",51.80988,"-128.2355",51.8099049,"-128.2352323"
"3951","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1","2022-08-12",1,"carolyn,faye","derek","2022-08-12_TRIQUET_BAY_EDGE1_10","seagrass_density",4.4,10,"8/12/2022 10:57","8/12/2022 11:04",1,16,150,0,"1: QCed CP","sand",51.80988,"-128.2355",51.8099049,"-128.2352323"
"3952","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1","2022-08-12",1,"carolyn,faye","derek","2022-08-12_TRIQUET_BAY_EDGE1_15","seagrass_density",4.5,15,"8/12/2022 10:57","8/12/2022 11:04",1,16,150,0,"1: QCed CP","sand",51.80988,"-128.2355",51.8099049,"-128.2352323"
"3953","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1","2022-08-12",1,"carolyn,faye","derek","2022-08-12_TRIQUET_BAY_EDGE1_20","seagrass_density",5.2,20,"8/12/2022 10:57","8/12/2022 11:04",4,64,180,0,"1: QCed CP","sand",51.80988,"-128.2355",51.8099049,"-128.2352323"
"3954","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1","2022-08-12",1,"carolyn,faye","derek","2022-08-12_TRIQUET_BAY_EDGE1_25","seagrass_density",5.4,25,"8/12/2022 10:57","8/12/2022 11:04",3,48,160,0,"1: QCed CP","sand",51.80988,"-128.2355",51.8099049,"-128.2352323"
"3955","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1","2022-08-12",1,"carolyn,faye","derek","2022-08-12_TRIQUET_BAY_EDGE1_30","seagrass_density",5.4,30,"8/12/2022 10:57","8/12/2022 11:04",0,0,115,0,"1: QCed CP","sand",51.80988,"-128.2355",51.8099049,"-128.2352323"
"3956","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1","2022-08-12",1,"carolyn,faye","derek","2022-08-12_TRIQUET_BAY_EDGE1_5","seagrass_density",4.1,5,"8/12/2022 10:57","8/12/2022 11:04",3,48,150,0,"1: QCed CP","sand",51.80988,"-128.2355",51.8099049,"-128.2352323"
"3957","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2022-08-12",2,"carolyn,faye","derek","2022-08-12_TRIQUET_BAY_EDGE2_0","seagrass_density",4.7,0,"8/12/2022 11:31","8/12/2022 11:37",4,64,125,0,"1: QCed CP","sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"3958","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2022-08-12",2,"carolyn,faye","derek","2022-08-12_TRIQUET_BAY_EDGE2_10","seagrass_density",6.2,10,"8/12/2022 11:31","8/12/2022 11:37",5,80,180,0,"1: QCed CP","sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"3959","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2022-08-12",2,"carolyn,faye","derek","2022-08-12_TRIQUET_BAY_EDGE2_15","seagrass_density",5.3,15,"8/12/2022 11:31","8/12/2022 11:37",4,64,160,0,"1: QCed CP","sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"3960","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2022-08-12",2,"carolyn,faye","derek","2022-08-12_TRIQUET_BAY_EDGE2_20","seagrass_density",5.4,20,"8/12/2022 11:31","8/12/2022 11:37",4,64,175,0,"1: QCed CP","sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"3961","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2022-08-12",2,"carolyn,faye","derek","2022-08-12_TRIQUET_BAY_EDGE2_25","seagrass_density",6,25,"8/12/2022 11:31","8/12/2022 11:37",8,128,210,0,"1: QCed CP","sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"3962","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2022-08-12",2,"carolyn,faye","derek","2022-08-12_TRIQUET_BAY_EDGE2_30","seagrass_density",6.7,30,"8/12/2022 11:31","8/12/2022 11:37",4,64,160,0,"1: QCed CP","sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"3963","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2022-08-12",2,"carolyn,faye","derek","2022-08-12_TRIQUET_BAY_EDGE2_5","seagrass_density",4.8,5,"8/12/2022 11:31","8/12/2022 11:37",3,48,150,0,"1: QCed CP","sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"3964","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE3","2022-08-12",3,"carolyn,faye","derek","2022-08-12_TRIQUET_BAY_EDGE3_0","seagrass_density",6.5,0,"8/12/2022 12:10","8/12/2022 12:16",3,48,180,1,"1: QCed CP","sand",51.80937,"-128.23384",51.8092058,"-128.2339058"
"3965","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE3","2022-08-12",3,"carolyn,faye","derek","2022-08-12_TRIQUET_BAY_EDGE3_10","seagrass_density",6.7,10,"8/12/2022 12:10","8/12/2022 12:16",0,0,170,0,"1: QCed CP","sand",51.80937,"-128.23384",51.8092058,"-128.2339058"
"3966","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE3","2022-08-12",3,"carolyn,faye","derek","2022-08-12_TRIQUET_BAY_EDGE3_15","seagrass_density",6.7,15,"8/12/2022 12:10","8/12/2022 12:16",11,176,150,1,"1: QCed CP","sand",51.80937,"-128.23384",51.8092058,"-128.2339058"
"3967","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE3","2022-08-12",3,"carolyn,faye","derek","2022-08-12_TRIQUET_BAY_EDGE3_20","seagrass_density",6.9,20,"8/12/2022 12:10","8/12/2022 12:16",10,160,180,1,"1: QCed CP","sand",51.80937,"-128.23384",51.8092058,"-128.2339058"
"3968","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE3","2022-08-12",3,"carolyn,faye","derek","2022-08-12_TRIQUET_BAY_EDGE3_25","seagrass_density",7,25,"8/12/2022 12:10","8/12/2022 12:16",0,0,170,0,"1: QCed CP","sand",51.80937,"-128.23384",51.8092058,"-128.2339058"
"3969","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE3","2022-08-12",3,"carolyn,faye","derek","2022-08-12_TRIQUET_BAY_EDGE3_30","seagrass_density",7.1,30,"8/12/2022 12:10","8/12/2022 12:16",0,0,160,0,"1: QCed CP","sand",51.80937,"-128.23384",51.8092058,"-128.2339058"
"3970","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE3","2022-08-12",3,"carolyn,faye","derek","2022-08-12_TRIQUET_BAY_EDGE3_5","seagrass_density",6.8,5,"8/12/2022 12:10","8/12/2022 12:16",0,0,135,0,"1: QCed CP","sand",51.80937,"-128.23384",51.8092058,"-128.2339058"
"3971","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2022-08-12",4,"carolyn,faye","derek","2022-08-12_TRIQUET_BAY_INTERIOR4_0","seagrass_density",4.5,0,"8/13/2022 15:21","8/13/2022 15:27",6,96,150,0,"1: QCed CP","sand",51.80917,"-128.23521",51.8093332,"-128.2351482"
"3972","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2022-08-12",4,"carolyn,faye","derek","2022-08-12_TRIQUET_BAY_INTERIOR4_10","seagrass_density",4.7,10,"8/13/2022 15:21","8/13/2022 15:27",5,80,125,0,"1: QCed CP","sand",51.80917,"-128.23521",51.8093332,"-128.2351482"
"3973","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2022-08-12",4,"carolyn,faye","derek","2022-08-12_TRIQUET_BAY_INTERIOR4_15","seagrass_density",4.9,15,"8/13/2022 15:21","8/13/2022 15:27",8,128,130,0,"1: QCed CP","sand",51.80917,"-128.23521",51.8093332,"-128.2351482"
"3974","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2022-08-12",4,"carolyn,faye","derek","2022-08-12_TRIQUET_BAY_INTERIOR4_20","seagrass_density",4.8,20,"8/13/2022 15:21","8/13/2022 15:27",3,48,130,0,"1: QCed CP","sand",51.80917,"-128.23521",51.8093332,"-128.2351482"
"3975","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2022-08-12",4,"carolyn,faye","derek","2022-08-12_TRIQUET_BAY_INTERIOR4_25","seagrass_density",4.7,25,"8/13/2022 15:21","8/13/2022 15:27",8,128,140,0,"1: QCed CP","sand",51.80917,"-128.23521",51.8093332,"-128.2351482"
"3976","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2022-08-12",4,"carolyn,faye","derek","2022-08-12_TRIQUET_BAY_INTERIOR4_30","seagrass_density",4.9,30,"8/13/2022 15:21","8/13/2022 15:27",4,64,130,0,"1: QCed CP","sand",51.80917,"-128.23521",51.8093332,"-128.2351482"
"3977","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2022-08-12",4,"carolyn,faye","derek","2022-08-12_TRIQUET_BAY_INTERIOR4_5","seagrass_density",4.7,5,"8/13/2022 15:21","8/13/2022 15:27",7,112,125,0,"1: QCed CP","sand",51.80917,"-128.23521",51.8093332,"-128.2351482"
"3978","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR5","2022-08-12",5,"carolyn,faye","derek","2022-08-12_TRIQUET_BAY_INTERIOR5_0","seagrass_density",5,0,"8/12/2022 14:36","8/12/2022 14:45",7,112,125,0,"1: QCed CP","sand",51.80869,"-128.23586",51.808372,"-128.2363096"
