Region,Ownership,Program,Project Name,Site Name,GPS Level,Point Name,Ocean Name,Substrate,Biotic Subclass,Biotic Community,Status,Public,Boat Lat,Boat Long,Decimal Lat,Decimal Long,End Transect Decimal Lat,End Transect Decimal Lon,Established,Survey Type,Survey Frequency,Depth_m,Primary Sampling Method,Transect Bearing,Transect Distance,Last Updated,Other Structure,Bolt,Temperature Logger,Logger Type,Notes,Student Projects
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Pruth Bay Herring,site,LL024,NA,NA,benthic macroalgae,Neoagarum,active,yes,51 39.197082,128 7.25219999999979,51.6532847,-128.12087,NA,NA,2021-05-20,collections,NA,NA,"quadrats, collections",NA,30 m,NA,NA,NA,NA,NA,,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Goodlad Herring,site,LL025,NA,NA,benthic macroalgae,Neoagarum,active,yes,51 52.9453080000002,128 9.39599999999985,51.8824218,-128.1566,NA,NA,2021-05-22,collections,NA,NA,"quadrats, collections",NA,30 m,NA,NA,NA,NA,NA,,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Mustang Herring,site,LL026,NA,NA,benthic macroalgae,Neoagarum,active,yes,51 48.6291840000001,128 3.06659999999965,51.8104864,-128.05111,NA,NA,2021-05-22,collections,NA,NA,"quadrats, collections",NA,30 m,NA,NA,NA,NA,NA,,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Ward Channel,site,LL027,NA,NA,benthic macroalgae,Neoagarum,active,yes,51 46.0599480000002,128 3.52620000000059,51.7676658,-128.05877,NA,NA,2021-05-22,collections,NA,NA,"quadrats, collections",NA,30 m,NA,NA,NA,NA,NA,,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Breaker Group,site,LL028,NA,NA,benthic macroalgae,Nereocystis,active,yes,51 44.4000000000001,128 4.80000000000075,51.74,-128.08,NA,NA,2021-05-23,collections,NA,NA,"quadrats, collections",NA,30 m,NA,NA,NA,NA,NA,,Lauran Liggan
Quadra,Hakai-MarineGEO,MarineGEO,SED-BIOME,Hyacinthe Bay,transect,sedbiome transect,NA,soft sediment,NA,NA,active,yes,50 7.36998,125 13.9800000000002,50.122833,-125.233,50.12225,-125.23265,2021-05-15,experiment,NA,3,sediment trap,NA,80 m,2021-05-24,rebar stakes,NA,yes,tidbit,n=4 loggers,
Quadra,Hakai-MarineGEO,MarineGEO,PANELS,Heriot Bay,site,,,,,,active,yes,50 6.18599999999987,125 12.6779999999997,50.1031,-125.2113,,,2021-06-30,experiment,,,fouling panels,,,,,,yes,electric blue,n=1,
Calvert,Hakai,Nearshore,SSWD,Burke Eagle Rock,site,NA,SHORE20,boulders,coralline,,active,yes,51 57.7052639999998,127 46.5270000000004,51.9617544,-127.77545,,,2021-05-25,observation,opportunistically,10,swath,NA,30 m,2021-07-10,NA,NA,NA,,,
Calvert,Hakai,Nearshore,SSWD,Burke Doc Marker,site,NA,SHORE09,bedrock,attached fauna,attached metridium,active,yes,51 57.915666,127 42.6911999999996,51.9652611,-127.71152,,,2020-10-05,observation,opportunistically,10,swath,NA,30 m,2021-07-11,NA,NA,NA,,,
Calvert,Hakai,Nearshore,SSWD,Rivers Nelson Narrows,site,NA,SHORE22,boulders,,,active,yes,51 46.2029820000001,127 25.8089999999999,51.7700497,-127.43015,,,2021-05-31,observation,opportunistically,10,swath,NA,30 m,2021-07-12,NA,NA,NA,,,
Calvert,Hakai,Nearshore,SSWD,Rivers Haystacks,site,NA,SHORE23,bedrock,,,active,yes,51 32.3819520000001,127 33.5879999999997,51.5396992,-127.5598,,,2021-05-31,observation,opportunistically,10,swath,NA,30 m,2021-07-13,NA,NA,NA,,,
Calvert,Hakai,Nearshore,SSWD,Burke Sagen,site,NA,SHORE10,bedrock,,,active,yes,51 55.5503340000001,127 53.3070000000004,51.9258389,-127.88845,,,2020-10-05,observation,opportunistically,10,swath,NA,30 m,2021-07-14,NA,NA,NA,,,
Calvert,Hakai,Nearshore,SSWD,Burke Hvidsen,site,NA,SHORE21,bedrock,,,active,yes,51 57.1023719999998,127 44.4617999999997,51.9517062,-127.74103,,,2020-10-05,observation,opportunistically,10,swath,NA,30 m,2021-07-15,NA,NA,NA,,,
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Breaker Group,site,LL28,NA,NA,Kelp Forest,Nereocystis,active,yes,,,51.74,-128.08,NA, NA,2021-07-12,collections,,,"quadrats, collections",NA,30 m,2021-07-25,NA,NA,NA,,Kelp_site,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Second Beach,site,LL29,NA,NA,Transitioning to Urchin Barren,Nereocystis,active,yes,,,51.6491407,-128.15526,NA, NA,2021-07-07,collections,,,"quadrats, collections",NA,30 m,2021-07-26,NA,NA,NA,,Kelp_site,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Seagull Rock,site,LL30,NA,NA,Kelp Forest,Nereocystis,active,yes,,,51.7214502,-128.13022,NA, NA,2021-07-09,collections,,,"quadrats, collections",NA,30 m,2021-07-27,NA,NA,NA,,Kelp_site,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Brentons Grotto,site,LL31,NA,NA,Kelp Forest,Nereocystis,active,yes,,,51.7270122,-128.09848,NA, NA,2021-07-09,collections,,,"quadrats, collections",NA,30 m,2021-07-28,NA,NA,NA,,Kelp_site,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Planet Group,site,LL32,NA,NA,Kelp Forest,Nereocystis,active,yes,,,51.7274773,-128.08718,NA, NA,2021-07-09,collections,,,"quadrats, collections",NA,30 m,2021-07-29,NA,NA,NA,,Kelp_site,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Gillians Island,site,LL33,NA,NA,Kelp Forest,Nereocystis,active,yes,,,51.7322086,-128.07265,NA, NA,2021-07-09,collections,,,"quadrats, collections",NA,30 m,2021-07-30,NA,NA,NA,,Kelp_site,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Nalau South,site,LL34,NA,NA,Kelp Forest,Nereocystis,active,yes,,,51.7428295,-128.04993,NA, NA,2021-07-09,collections,,,"quadrats, collections",NA,30 m,2021-07-31,NA,NA,NA,,Kelp_site,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Meagans Abode,site,LL35,NA,NA,Kelp Forest,Nereocystis,active,yes,,,51.7422075,-128.03896,NA, NA,2021-07-09,collections,,,"quadrats, collections",NA,30 m,2021-08-01,NA,NA,NA,,Kelp_site,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Tippy Rock,site,LL36,NA,NA,Kelp Forest,Nereocystis,active,yes,,,51.7454888,-128.0308,NA, NA,2021-07-09,collections,,,"quadrats, collections",NA,30 m,2021-08-02,NA,NA,NA,,Kelp_site,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Laurans Tavern,site,LL37,NA,NA,Kelp Forest,Nereocystis,active,yes,,,51.7503617,-128.01978,NA, NA,2021-07-09,collections,,,"quadrats, collections",NA,30 m,2021-08-03,NA,NA,NA,,Kelp_site,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Mercury,site,LL39,NA,NA,Urchin Barren,Nereocystis,active,yes,,,51.7440355,-128.07114,NA, NA,2021-07-14,collections,,,"quadrats, collections",NA,30 m,2021-08-04,NA,NA,NA,,Barren,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Goldstream,site,LL40,NA,NA,Urchin Barren,Nereocystis,active,yes,,,51.73,-128.01,NA, NA,2021-07-14,collections,,,"quadrats, collections",NA,30 m,2021-08-05,NA,NA,NA,,Barren,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,Bayly Point,site,LL38,NA,NA,Kelp Forest,Nereocystis,active,yes,,,51.7572075,-128.00836,NA, NA,2021-07-19,collections,,,"quadrats, collections",NA,30 m,2021-08-06,NA,NA,NA,,Kelp_site,Lauran Liggan
Calvert,Hakai-UWisc,Alberto Lab,Kelp - Lauran Liggan,LOLA,site,LL41,NA,NA,Kelp Forest,Nereocystis,active,yes,,,51.6753217,-128.12746,NA, NA,2021-07-16,collections,,,"quadrats, collections",NA,30 m,2021-08-07,NA,NA,NA,,Kelp_site,Lauran Liggan
Quadra,Hakai,Nearshore,Kelp - Nereo,owen,site,NA,ask OA,"cobble, bedrock",benthic macroalgae,Nereocystis luetkeana,active,yes,NA,NA,50.30786,-125.227151,NA,NA,2021,observation,annual,,transect and quadrat,NA,20/30,20210726,,,,,"3 transects at same depth, used 30m transects for fish and invert; 20m permanent transect for macroalgal density",
Quadra,Hakai,Hyper-Nearshore,Kelp - Nereo,owen CTD,point,"CTD, YSI",ask OA,ocean,NA,NA,active,yes,NA,NA,,,NA,NA,2021,observation,seasonal,,"CTD, YSI",NA,NA,20210726,,,,,,
Calvert,Hakai,Hyper-Nearshore,SSWD,Burke Mid CTD,point,"CTD, YSI",SHORE09,ocean,NA,NA,active,yes,NA,NA,51.96526108,-127.7115199,NA,NA,2021,observation,seasonal,,"CTD, YSI",NA,NA,20210726,,,,,,
Calvert,Hakai,Hyper-Nearshore,SSWD,Burke Mouth CTD,point,"CTD, YSI",SHORE10,ocean,NA,NA,active,yes,NA,NA,51.92583893,-127.8884486,NA,NA,2021,observation,seasonal,,"CTD, YSI",NA,NA,20210726,,,,,,
Calvert,Hakai,Hyper-Nearshore,SSWD,Kwakume 5041 CTD,point,"CTD, YSI",SHORE17,ocean,NA,NA,active,yes,NA,NA,51.70838709,-127.876665,NA,NA,2021,observation,seasonal,,"CTD, YSI",NA,NA,20210726,,,,,,
Calvert,Hakai,Hyper-Nearshore,SSWD,Kwakume 5050 CTD,point,"CTD, YSI",SHORE18,ocean,NA,NA,active,yes,NA,NA,51.70387444,-127.8815117,NA,NA,2021,observation,seasonal,,"CTD, YSI",NA,NA,20210726,,,,,,
Calvert,Hakai,Hyper-Nearshore,SSWD,Kwakume 5038 CTD,point,"CTD, YSI",SHORE19,ocean,NA,NA,active,yes,NA,NA,51.70888582,-127.8883945,NA,NA,2021,observation,seasonal,,"CTD, YSI",NA,NA,20210726,,,,,,
Calvert,Hakai,Hyper-Nearshore,SSWD,Burke Eagle Rock CTD,point,"CTD, YSI",SHORE20,ocean,NA,NA,active,yes,NA,NA,51.96175438,-127.7754454,NA,NA,2021,observation,seasonal,,"CTD, YSI",NA,NA,20210726,,,,,,
Calvert,Hakai,Hyper-Nearshore,SSWD,Burke Hvd CTD,point,"CTD, YSI",SHORE21,ocean,NA,NA,active,yes,NA,NA,51.95170616,-127.7410345,NA,NA,2021,observation,seasonal,,"CTD, YSI",NA,NA,20210726,,,,,,
Calvert,Hakai,Hyper-Nearshore,SSWD,Nelson Narrows CTD,point,"CTD, YSI",SHORE22,ocean,NA,NA,active,yes,NA,NA,51.77004966,-127.4301482,NA,NA,2021,observation,seasonal,,"CTD, YSI",NA,NA,20210726,,,,,,
Calvert,Hakai,Hyper-Nearshore,SSWD,Hay Stacks CTD,point,"CTD, YSI",SHORE23,ocean,NA,NA,active,yes,NA,NA,51.5396992,-127.5597963,NA,NA,2021,observation,seasonal,,"CTD, YSI",NA,NA,20210726,,,,,,
Calvert,Hakai,Hyper-Nearshore,SSWD,Mustang0007 CTD,point,"CTD, YSI",SHORE14,ocean,NA,NA,active,yes,NA,NA,51.8103866,-128.0506518,NA,NA,2021,observation,seasonal,,"CTD, YSI",NA,NA,20210726,,,,,,
Calvert,Hakai,Hyper-Nearshore,SSWD,Mustang315 CTD,point,"CTD, YSI",SHORE15,ocean,NA,NA,active,yes,NA,NA,51.80285416,-128.0523836,NA,NA,2021,observation,seasonal,,"CTD, YSI",NA,NA,20210726,,,,,,
Calvert,Hakai,Hyper-Nearshore,SSWD,Mustang314 CTD,point,"CTD, YSI",SHORE16,ocean,NA,NA,active,yes,NA,NA,51.79858125,-128.0591963,NA,NA,2021,observation,seasonal,,"CTD, YSI",NA,NA,20210726,,,,,,
Calvert,Hakai,Hyper-Nearshore,SSWD,Kwakshua146 CTD,point,"CTD, YSI",SHORE11,ocean,NA,NA,active,yes,NA,NA,51.65769414,-128.1135577,NA,NA,2021,observation,seasonal,,"CTD, YSI",NA,NA,20210726,,,,,,
Calvert,Hakai,Hyper-Nearshore,SSWD,Kwakshua006 CTD,point,"CTD, YSI",SHORE12,ocean,NA,NA,active,yes,NA,NA,51.65333287,-128.1201208,NA,NA,2021,observation,seasonal,,"CTD, YSI",NA,NA,20210726,,,,,,
Calvert,Hakai,Hyper-Nearshore,SSWD,Kwakshua154 CTD,point,"CTD, YSI",SHORE13,ocean,NA,NA,active,yes,NA,NA,51.64830704,128.0934757,NA,NA,2021,observation,seasonal,,"CTD, YSI",NA,NA,20210726,,,,,,
Calvert,Hakai,Nearshore,Kelp - Macro,Triqster,site,NA,MACRO12,"cobble, boulder",benthic macroalgae,Macrocystis pyrifera,active,yes,NA,NA,51.79817,-128.24019,NA,NA,2020,observation,annual,,transect and quadrat,NA,20/30,20210726,,,,,"3 transects at same depth, used 30m transects for fish and invert; 20m permanent transect for macroalgal density",
Calvert,Hakai,Nearshore,Kelp - Macro,lyte,site,NA,ARMS11,"boulder, sand",benthic macroalgae,Macrocystis pyrifera,active,yes,NA,NA,51.81435,-128.23700,NA,NA,2021,observation,annual,,transect and quadrat,NA,20/30,20210726,,,,,"3 transects at same depth, used 30m transects for fish and invert; 20m permanent transect for macroalgal density",
Calvert,Hakai,Nearshore,Kelp - Macro,Stryker_HIRMD,site,NA,NA,"boulder, sand",benthic macroalgae,Macrocystis pyrifera,active,yes,NA,NA,52.07443,-128.35376,NA,NA,2021,observation,annual,,transect and quadrat,NA,20/30,20210726,,,,,"3 transects at same depth, used 30m transects for fish and invert; 20m permanent transect for macroalgal density",
Calvert,Hakai,Nearshore,Kelp - Macro,Simmonds_HIRMD,site,NA,NA,"boulder, sand",benthic macroalgae,Macrocystis pyrifera,active,yes,NA,NA,51.95195,-128.23985,NA,NA,2021,observation,annual,,transect and quadrat,NA,20/30,20210726,,,,,"3 transects at same depth, used 30m transects for fish and invert; 20m permanent transect for macroalgal density",
Calvert,Hakai,Nearshore,Kelp - Macro,Spider_HIRMD,site,NA,NA,"boulder, sand",benthic macroalgae,Macrocystis pyrifera,active,yes,NA,NA,51.81782,-128.21780,NA,NA,2021,observation,annual,,transect and quadrat,NA,20/30,20210726,,,,,"3 transects at same depth, used 30m transects for fish and invert; 20m permanent transect for macroalgal density",
Calvert,Hakai,Nearshore,Kelp - Nereo,ratatouille,site,NA,KELP13,bedrock,benthic macroalgae,Nereocystis luetkeana,active,yes,NA,NA,51.70158,-128.08750,NA,NA,2021,observation,annual,,transect and quadrat,NA,20/30,20210726,,,,,"3 transects at same depth, used 30m transects for fish and invert; 20m permanent transect for macroalgal density",
Calvert,Hakai,Nearshore,Kelp - Nereo,breaker,site,NA,KELP14,bedrock,benthic macroalgae,Nereocystis luetkeana,active,yes,NA,NA,51.74000,-128.08000,NA,NA,2021,observation,annual,,transect and quadrat,NA,20/30,20210726,,,,,"3 transects at same depth, used 30m transects for fish and invert; 20m permanent transect for macroalgal density",
Calvert,Hakai,Nearshore,Kelp - Nereo,lola,site,NA,NA,"bedrock, cobble",benthic macroalgae,Nereocystis luetkeana,active,yes,NA,NA,51.67532,-128.12746,NA,NA,2021,observation,annual,,transect and quadrat,NA,20/30,20210726,,,,,"3 transects at same depth, used 30m transects for fish and invert; 20m permanent transect for macroalgal density",
Calvert,Hakai,Nearshore,Kelp - Nereo,mercury,site,NA,ARMS04,bedrock,barren habitiat,Nereocystis luetkeana,active,yes,NA,NA,51.74404,-128.07114,NA,NA,2021,observation,annual,,transect and quadrat,NA,20/30,20210726,,,,,"3 transects at same depth, used 30m transects for fish and invert; 20m permanent transect for macroalgal density",
Calvert,Hakai,Nearshore,Kelp - Nereo,kelpie,site,NA,ARMS03,bedrock,barren habitiat,Nereocystis luetkeana,active,yes,NA,NA,51.73390,-127.99700,NA,NA,2021,observation,annual,,transect and quadrat,NA,20/30,20210726,,,,,"3 transects at same depth, used 30m transects for fish and invert; 20m permanent transect for macroalgal density",
Calvert,Hakai,Nearshore,Kelp - Nereo,goldstream,site,NA,NA,"boulder, bedrock",barren habitiat,Nereocystis luetkeana,active,yes,NA,NA,51.73000,-128.01000,NA,NA,2021,observation,annual,,transect and quadrat,NA,20/30,20210726,,,,,"3 transects at same depth, used 30m transects for fish and invert; 20m permanent transect for macroalgal density",
Calvert,Hakai,Nearshore,Kelp - Nereo,spider,site,NA,ARMS12,bedrock,barren habitiat,Nereocystis luetkeana and Macrocystis pyrifera,active,yes,NA,NA,51.84152,-128.26400,NA,NA,2021,observation,annual,,transect and quadrat,NA,20/30,20210726,,,,,"3 transects at same depth, used 30m transects for fish and invert; 20m permanent transect for macroalgal density",
Calvert,Hakai,Nearshore,Kelp - Nereo,starfish,site,NA,ARMS09,"bedrock, sand",barren habitiat,Nereocystis luetkeana,active,yes,NA,NA,51.68025,-128.12600,NA,NA,2021,observation,annual,,transect and quadrat,NA,20/30,20210726,,,,,"3 transects at same depth, used 30m transects for fish and invert; 20m permanent transect for macroalgal density",
Calvert,Hakai,Hyper-Nearshore,Kelp - Nereo,ratatouille CTD,point,"CTD, YSI",KELP13,ocean,NA,NA,active,yes,NA,NA,51.70128011,-128.0871245,NA,NA,2021,observation,seasonal,,"CTD, YSI",NA,NA,20210726,,,,,,
Calvert,Hakai,Hyper-Nearshore,Kelp - Nereo,breaker CTD,point,"CTD, YSI",KELP14,ocean,NA,NA,active,yes,NA,NA,51.73655901,-128.0842239,NA,NA,2021,observation,seasonal,,"CTD, YSI",NA,NA,20210726,,,,,,
Calvert,Hakai,Hyper-Nearshore,SSWD,Goodlad224 CTD,point,"CTD, YSI",SHORE24,ocean,NA,NA,active,yes,NA,NA,51.88255558,-128.1564522,NA,NA,2021,observation,seasonal,,"CTD, YSI",NA,NA,,,,,,,
Calvert,Hakai,Hyper-Nearshore,SSWD,Goodlad0001 CTD,point,"CTD, YSI",SHORE25,ocean,NA,NA,active,yes,NA,NA,51.87794049,-128.8779405,NA,NA,2021,observation,seasonal,,"CTD, YSI",NA,NA,,,,,,,
Calvert,Hakai,Hyper-Nearshore,SSWD,Goodlad0003 CTD,point,"CTD, YSI",SHORE26,ocean,NA,NA,active,yes,NA,NA,51.87004363,-128.161572,NA,NA,2021,observation,seasonal,,"CTD, YSI",NA,NA,,,,,,,
Calvert,Hakai,Hyper-Nearshore,SSWD,Mustang320 CTD,point,"CTD, YSI",SHORE27,ocean,NA,NA,active,yes,NA,NA,51.82214726,-128.0422633,NA,NA,2021,observation,seasonal,,"CTD, YSI",NA,NA,,,,,,,
Quadra,Hakai,Nearshore,PECO,Gowlland Harbour,point,GOW_IC,NA,sand,seagrass meadow,Zostera marina,active,yes,NA,NA,50.079883,-125.215733,NA,NA,2021,observation,annual,,"eDNA, YSI",NA,NA,20210823,,,,,"patchy meadow, long blades",
Quadra,Hakai,Nearshore,PECO,Smelt Bay,point,SMB_IC,NA,sand,seagrass meadow,Zostera marina,active,yes,NA,NA,50.035533,-124.99495,NA,NA,2021,observation,annual,,"eDNA, YSI",NA,NA,20210823,,,,,,
Quadra,Hakai,Nearshore,PECO,Shark Spit,point,SHS_IC,NA,sand,seagrass meadow,Zostera marina,active,yes,NA,NA,50.09155,-125.041933,NA,NA,2021,observation,annual,,"eDNA, YSI",NA,NA,20210823,,,,,,
Quadra,Hakai,Nearshore,PECO,Open Bay,point,OPB_IC,NA,sand,seagrass meadow,Zostera marina,active,yes,NA,NA,50.137267,-125.21405,NA,NA,2021,observation,annual,,"eDNA, YSI",NA,NA,20210823,,,,,,
Quadra,Hakai,Nearshore,PECO,Marna's Bed,point,MAR_IC,NA,sand,seagrass meadow,Zostera marina,active,yes,NA,NA,50.117883,-125.225817,NA,NA,2021,observation,annual,,"eDNA, YSI",NA,NA,20210823,,,,,,
,,Nearshore,SSWD,Rutherford,site,Rutherford,SHORE28,NA,NA,NA,active,yes,NA,NA,51.65441,127. 39032641,NA,NA,2022,observation,seasonal,,transect and quadrat,NA,NA,202205,,,,,,
,,Hyper-Nearshore,SSWD,Rutherford CTD,point,"CTD, YSI",SHORE28,ocean,NA,NA,active,yes,NA,NA,51.65387535,127.3912783,NA,NA,2022,observation,seasonal,,"CTD, YSI",NA,NA,202205,,,,,,
,,Nearshore,Temperature Logger Array,Sagen,site,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.92583893,-127.8884486,NA,NA,2022,observation,seasonal,,download,NA,NA,202205,,,,,,
,,Nearshore,Temperature Logger Array,Nelson Narrows,site,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.76994895,-127.4297988,NA,NA,2022,observation,seasonal,,download,NA,NA,202205,,,,,,
,,Nearshore,Temperature Logger Array,Dock Marker,site,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.96500294,-127.7122728,NA,NA,2022,observation,seasonal,,download,NA,NA,to be installed August,,,,,,
,,Oceanography-Nearshore,MACRO Survey - South,MACRO1,point,NA,NA,NA,NA,NA,active,yes,NA,NA,,,,,2016,observation,annual (mid-July),,"CTD, NUT, Blk, CHL",,,202206,,,,,"NUT,Blk, CHL at 0m, 5m",
,,Oceanography-Nearshore,MACRO Survey - South,SEA10,point,NA,NA,NA,NA,NA,active,yes,NA,NA,,,,,2016,observation,annual (mid-July),,"CTD, NUT, Blk, CHL",,,202206,,,,,"NUT,Blk, CHL at 0m, 5m",
,,Oceanography-Nearshore,MACRO Survey - South,KFPC06,point,NA,NA,NA,NA,NA,active,yes,NA,NA,,,,,2016,observation,annual (mid-July),,"CTD, NUT, Blk, CHL",,,202206,,,,,"NUT,Blk, CHL at 0m, 5m, 10m",
,,Oceanography-Nearshore,MACRO Survey - South,MANLEYPT,point,NA,NA,NA,NA,NA,active,yes,NA,NA,,,,,2016,observation,annual (mid-July),,"CTD, NUT, Blk, CHL",,,202206,,,,,"NUT,Blk, CHL at 0m, 5m",
,,Oceanography-Nearshore,MACRO Survey - South,MG4,point,NA,NA,NA,NA,NA,active,yes,NA,NA,,,,,2016,observation,annual (mid-July),,"CTD, NUT, Blk, CHL",,,202206,,,,,"NUT,Blk, CHL at 0m, 5m",
,,Oceanography-Nearshore,MACRO Survey - South,KFPS04,point,NA,NA,NA,NA,NA,active,yes,NA,NA,,,,,2016,observation,annual (mid-July),,"CTD, NUT, Blk, CHL",,,202206,,,,,"NUT,Blk, CHL at 0m, 5m",
,,Oceanography-Nearshore,MACRO Survey - South,NBCH01,point,NA,NA,NA,NA,NA,active,yes,NA,NA,,,,,2016,observation,annual (mid-July),,"CTD, NUT, Blk, CHL",,,202206,,,,,"NUT,Blk, CHL at 0m, 5m, 10m",
,,Oceanography-Nearshore,MACRO Survey - South,WBCH01,point,NA,NA,NA,NA,NA,active,yes,NA,NA,,,,,2016,observation,annual (mid-July),,"CTD, NUT, Blk, CHL",,,202206,,,,,"NUT,Blk, CHL at 0m, 5m",
,,Oceanography-Nearshore,MACRO Survey - South,WBCH02,point,NA,NA,NA,NA,NA,active,yes,NA,NA,,,,,2016,observation,annual (mid-July),,"CTD, NUT, Blk, CHL",,,202206,,,,,"NUT,Blk, CHL at 0m, 5m",
,,Oceanography-Nearshore,MACRO Survey - South,KELP11,point,NA,NA,NA,NA,NA,active,yes,NA,NA,,,,,2016,observation,annual (mid-July),,"CTD, NUT, Blk, CHL",,,202206,,,,,"NUT,Blk, CHL at 0m, 5m",
,,Oceanography-Nearshore,MACRO Survey - South,KELP13,point,NA,NA,NA,NA,NA,active,yes,NA,NA,,,,,2021,observation,annual (mid-July),,"CTD, NUT, Blk, CHL",,,202206,,,,,"NUT,Blk, CHL at 0m, 5m",
,,Oceanography-Nearshore,MACRO Survey - South,KELP14,point,NA,NA,NA,NA,NA,active,yes,NA,NA,,,,,2021,observation,annual (mid-July),,"CTD, NUT, Blk, CHL",,,202206,,,,,"NUT,Blk, CHL at 0m, 5m",
,,Oceanography-Nearshore,MACRO Survey - North,MACRO3,point,NA,NA,NA,NA,NA,active,yes,NA,NA,,,,,2016,observation,annual (mid-July),,"CTD, NUT, Blk, CHL",,,202206,,,,,"NUT,Blk, CHL at 0m, 5m",
,,Oceanography-Nearshore,MACRO Survey - North,MACRO4,point,NA,NA,NA,NA,NA,active,yes,NA,NA,,,,,2016,observation,annual (mid-July),,"CTD, NUT, Blk, CHL",,,202206,,,,,"NUT,Blk, CHL at 0m, 5m",
,,Oceanography-Nearshore,MACRO Survey - North,MACRO5,point,NA,NA,NA,NA,NA,active,yes,NA,NA,,,,,2016,observation,annual (mid-July),,"CTD, NUT, Blk, CHL",,,202206,,,,,"NUT,Blk, CHL at 0m, 5m",
,,Oceanography-Nearshore,MACRO Survey - North,MACRO6,point,NA,NA,NA,NA,NA,active,yes,NA,NA,,,,,2016,observation,annual (mid-July),,"CTD, NUT, Blk, CHL",,,202206,,,,,"NUT,Blk, CHL at 0m, 5m",
,,Oceanography-Nearshore,MACRO Survey - North,SEA6,point,NA,NA,NA,NA,NA,active,yes,NA,NA,,,,,2016,observation,annual (mid-July),,CTD,,,202206,,,,,,
,,Oceanography-Nearshore,MACRO Survey - North,SEA7,point,NA,NA,NA,NA,NA,active,yes,NA,NA,,,,,2016,observation,annual (mid-July),,"CTD, NUT, Blk, CHL",,,202206,,,,,"NUT,Blk, CHL at 0m, 5m",
,,Oceanography-Nearshore,MACRO Survey - North,SEA8,point,NA,NA,NA,NA,NA,active,yes,NA,NA,,,,,2016,observation,annual (mid-July),,"CTD, NUT, Blk, CHL",,,202206,,,,,"NUT,Blk, CHL at 0m, 5m",
,,Oceanography-Nearshore,MACRO Survey - North,SEA9,point,NA,NA,NA,NA,NA,active,yes,NA,NA,,,,,2016,observation,annual (mid-July),,CTD,,,202206,,,,,,
,,Oceanography-Nearshore,MACRO Survey - North,QSD01,point,NA,NA,NA,NA,NA,active,yes,NA,NA,,,,,2016,observation,annual (mid-July),,"CTD, NUT, Blk, CHL",,,202206,,,,,"NUT,Blk, CHL at 0m, 5m, 150m",
