,organization,work_area,project,survey,site_id,date,sampling_bout,dive_supervisor,surveyor,hakai_id,sample_type,depth,transect_dist_m,collected_start,collected_end,density,density__m2_,canopy_height_cm,flowering_shoots,comments,quality_log
3531,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE1,2019-08-16,1,angeleen,derek,2019-08-16_KOEYE_ESTUARY_EDGE1_25,seagrass_density,3.8,25,8/16/2019 7:19,8/16/2019 7:27,9,144,200,0,NA,NA
3532,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE1,2019-08-16,1,angeleen,derek,2019-08-16_KOEYE_ESTUARY_EDGE1_20,seagrass_density,3.8,20,8/16/2019 7:19,8/16/2019 7:27,1,16,150,0,NA,NA
3533,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE1,2019-08-16,1,angeleen,derek,2019-08-16_KOEYE_ESTUARY_EDGE1_15,seagrass_density,3.8,15,8/16/2019 7:19,8/16/2019 7:27,12,192,125,2,NA,NA
3534,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE1,2019-08-16,1,angeleen,derek,2019-08-16_KOEYE_ESTUARY_EDGE1_10,seagrass_density,3.8,10,8/16/2019 7:19,8/16/2019 7:27,10,160,175,0,NA,NA
3535,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE1,2019-08-16,1,angeleen,derek,2019-08-16_KOEYE_ESTUARY_EDGE1_5,seagrass_density,3.5,5,8/16/2019 7:19,8/16/2019 7:27,23,368,175,0,NA,NA
3536,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE1,2019-08-16,1,angeleen,derek,2019-08-16_KOEYE_ESTUARY_EDGE1_0,seagrass_density,3.8,0,8/16/2019 7:19,8/16/2019 7:27,2,32,105,0,NA,NA
3537,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE2,2019-08-16,2,angeleen,derek,2019-08-16_KOEYE_ESTUARY_EDGE2_30,seagrass_density,3.9,30,8/16/2019 8:31,8/16/2019 8:40,8,128,125,1,NA,NA
3538,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE2,2019-08-16,2,angeleen,derek,2019-08-16_KOEYE_ESTUARY_EDGE2_25,seagrass_density,3.9,25,8/16/2019 8:31,8/16/2019 8:40,3,48,180,1,NA,NA
3539,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE2,2019-08-16,2,angeleen,derek,2019-08-16_KOEYE_ESTUARY_EDGE2_20,seagrass_density,4,20,8/16/2019 8:31,8/16/2019 8:40,8,128,225,3,NA,NA
3540,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE2,2019-08-16,2,angeleen,derek,2019-08-16_KOEYE_ESTUARY_EDGE2_15,seagrass_density,3.7,15,8/16/2019 8:31,8/16/2019 8:40,21,336,210,0,NA,NA
3541,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE2,2019-08-16,2,angeleen,derek,2019-08-16_KOEYE_ESTUARY_EDGE2_10,seagrass_density,3.5,10,8/16/2019 8:31,8/16/2019 8:40,15,240,220,1,NA,NA
3542,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE2,2019-08-16,2,angeleen,derek,2019-08-16_KOEYE_ESTUARY_EDGE2_5,seagrass_density,3.7,5,8/16/2019 8:31,8/16/2019 8:40,28,448,130,0,NA,NA
3543,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE2,2019-08-16,2,angeleen,derek,2019-08-16_KOEYE_ESTUARY_EDGE2_0,seagrass_density,3.3,0,8/16/2019 8:31,8/16/2019 8:40,10,160,125,0,NA,NA
3544,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2017-05-19,6,gillian,ondine,2017-05-19_CHOKED_PASS_INTERIOR6_30,seagrass_density,6.3,30,5/19/2017 7:12,5/19/2017 7:25,5,80,100,NA,NA,NA
3545,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2017-05-19,6,gillian,ondine,2017-05-19_CHOKED_PASS_INTERIOR6_25,seagrass_density,6.3,25,5/19/2017 7:12,5/19/2017 7:25,0,0,0,NA,NA,NA
3546,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2017-05-19,6,gillian,ondine,2017-05-19_CHOKED_PASS_INTERIOR6_20,seagrass_density,6.4,20,5/19/2017 7:12,5/19/2017 7:25,3,48,100,NA,NA,NA
3547,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2017-05-19,6,gillian,ondine,2017-05-19_CHOKED_PASS_INTERIOR6_15,seagrass_density,6.7,15,5/19/2017 7:12,5/19/2017 7:25,4,64,110,NA,NA,NA
3548,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2017-05-19,6,gillian,ondine,2017-05-19_CHOKED_PASS_INTERIOR6_10,seagrass_density,6.7,10,5/19/2017 7:12,5/19/2017 7:25,5,80,100,NA,NA,NA
3549,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2017-05-19,6,gillian,ondine,2017-05-19_CHOKED_PASS_INTERIOR6_5,seagrass_density,6.8,5,5/19/2017 7:12,5/19/2017 7:25,5,80,100,NA,NA,NA
3550,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2017-05-19,6,gillian,ondine,2017-05-19_CHOKED_PASS_INTERIOR6_0,seagrass_density,6.8,0,5/19/2017 7:12,5/19/2017 7:25,2,32,80,NA,NA,NA
3551,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2017-05-19,3,gillian,ondine,2017-05-19_CHOKED_PASS_EDGE3_30,seagrass_density,5.1,30,5/19/2017 7:54,5/19/2017 7:59,2,32,70,NA,NA,NA
3552,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2017-05-19,3,gillian,ondine,2017-05-19_CHOKED_PASS_EDGE3_25,seagrass_density,4.8,25,5/19/2017 7:54,5/19/2017 7:59,4,64,80,NA,NA,NA
3553,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2017-05-19,3,gillian,ondine,2017-05-19_CHOKED_PASS_EDGE3_20,seagrass_density,4.8,20,5/19/2017 7:54,5/19/2017 7:59,0,0,0,NA,NA,NA
3554,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2017-05-19,3,gillian,ondine,2017-05-19_CHOKED_PASS_EDGE3_15,seagrass_density,4.8,15,5/19/2017 7:54,5/19/2017 7:59,0,0,0,NA,NA,NA
3555,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2017-05-19,3,gillian,ondine,2017-05-19_CHOKED_PASS_EDGE3_10,seagrass_density,4.8,10,5/19/2017 7:54,5/19/2017 7:59,2,32,80,NA,NA,NA
3556,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2017-05-19,3,gillian,ondine,2017-05-19_CHOKED_PASS_EDGE3_5,seagrass_density,4.9,5,5/19/2017 7:54,5/19/2017 7:59,5,80,110,NA,NA,NA
3557,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2017-05-19,3,gillian,ondine,2017-05-19_CHOKED_PASS_EDGE3_0,seagrass_density,4.9,0,5/19/2017 7:54,5/19/2017 7:59,6,96,110,NA,NA,NA
3558,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2017-05-19,1,angeleen,derek,2017-05-19_PRUTH_BAY_EDGE1_30,seagrass_density,2.9,30,5/19/2017 6:28,5/19/2017 6:41,8,128,40,NA,NA,NA
3559,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2017-05-19,1,angeleen,derek,2017-05-19_PRUTH_BAY_EDGE1_25,seagrass_density,3.5,25,5/19/2017 6:28,5/19/2017 6:41,1,16,60,NA,NA,NA
3560,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2017-05-19,1,angeleen,derek,2017-05-19_PRUTH_BAY_EDGE1_20,seagrass_density,3.4,20,5/19/2017 6:28,5/19/2017 6:41,3,48,65,NA,NA,NA
3561,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2017-05-19,1,angeleen,derek,2017-05-19_PRUTH_BAY_EDGE1_15,seagrass_density,3.3,15,5/19/2017 6:28,5/19/2017 6:41,1,16,45,NA,NA,NA
3562,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2017-05-19,1,angeleen,derek,2017-05-19_PRUTH_BAY_EDGE1_10,seagrass_density,3.2,10,5/19/2017 6:28,5/19/2017 6:41,2,32,50,NA,NA,NA
3563,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2017-05-19,1,angeleen,derek,2017-05-19_PRUTH_BAY_EDGE1_5,seagrass_density,3.1,5,5/19/2017 6:28,5/19/2017 6:41,2,32,65,NA,NA,NA
3564,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2017-05-19,1,angeleen,derek,2017-05-19_PRUTH_BAY_EDGE1_0,seagrass_density,2.9,0,5/19/2017 6:28,5/19/2017 6:41,3,48,60,NA,NA,NA
3565,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2017-05-19,2,angeleen,NA,2017-05-19_PRUTH_BAY_EDGE2_5,seagrass_density,2.1,5,5/19/2017 6:58,5/19/2017 7:27,8,128,65,NA,NA,NA
3566,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2017-05-19,2,angeleen,NA,2017-05-19_PRUTH_BAY_EDGE2_30,seagrass_density,3.3,30,5/19/2017 6:58,5/19/2017 7:27,6,96,50,NA,NA,NA
3567,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2017-05-19,2,angeleen,NA,2017-05-19_PRUTH_BAY_EDGE2_25,seagrass_density,3.1,25,5/19/2017 6:58,5/19/2017 7:27,6,96,55,NA,NA,NA
3568,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2017-05-19,2,angeleen,NA,2017-05-19_PRUTH_BAY_EDGE2_20,seagrass_density,2.9,20,5/19/2017 6:58,5/19/2017 7:27,5,80,75,NA,NA,NA
3569,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2017-05-19,2,angeleen,NA,2017-05-19_PRUTH_BAY_EDGE2_15,seagrass_density,2.6,15,5/19/2017 6:58,5/19/2017 7:27,4,64,70,NA,NA,NA
3570,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2017-05-19,2,angeleen,NA,2017-05-19_PRUTH_BAY_EDGE2_10,seagrass_density,2.3,10,5/19/2017 6:58,5/19/2017 7:27,7,112,65,NA,NA,NA
3571,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2017-05-19,2,angeleen,NA,2017-05-19_PRUTH_BAY_EDGE2_0,seagrass_density,1.8,0,5/19/2017 6:58,5/19/2017 7:27,5,80,65,NA,NA,NA
3572,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2017-05-19,6,angeleen,derek,2017-05-19_PRUTH_BAY_INTERIOR6_30,seagrass_density,1.8,30,5/19/2017 2:39,5/19/2017 3:03,16,256,35,NA,NA,NA
3573,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2017-05-19,6,angeleen,derek,2017-05-19_PRUTH_BAY_INTERIOR6_25,seagrass_density,2.2,25,5/19/2017 2:39,5/19/2017 3:03,33,528,40,NA,NA,NA
3574,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2017-05-19,6,angeleen,derek,2017-05-19_PRUTH_BAY_INTERIOR6_20,seagrass_density,2.3,20,5/19/2017 2:39,5/19/2017 3:03,26,416,35,NA,NA,NA
3575,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2017-05-19,6,angeleen,derek,2017-05-19_PRUTH_BAY_INTERIOR6_15,seagrass_density,2.3,15,5/19/2017 2:39,5/19/2017 3:03,23,368,40,NA,NA,NA
3576,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2017-05-19,6,angeleen,derek,2017-05-19_PRUTH_BAY_INTERIOR6_10,seagrass_density,2.4,10,5/19/2017 2:39,5/19/2017 3:03,0,0,30,NA,NA,NA
3577,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2017-05-19,6,angeleen,derek,2017-05-19_PRUTH_BAY_INTERIOR6_5,seagrass_density,2.7,5,5/19/2017 2:39,5/19/2017 3:03,0,0,0,NA,NA,NA
3578,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2017-05-19,6,angeleen,derek,2017-05-19_PRUTH_BAY_INTERIOR6_0,seagrass_density,2.1,0,5/19/2017 2:39,5/19/2017 3:03,13,208,25,NA,NA,NA
3579,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2019-08-05,1,"angeleen,carolyn,krystal",derek,2019-08-05_PRUTH_BAY_EDGE1_30,seagrass_density,2.3,30,8/5/2019 2:02,8/5/2019 2:07,2,32,109,0,NA,NA
3580,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2019-08-05,1,"angeleen,carolyn,krystal",derek,2019-08-05_PRUTH_BAY_EDGE1_25,seagrass_density,2.7,25,8/5/2019 2:02,8/5/2019 2:07,17,272,100,0,NA,NA
3581,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2019-08-05,1,"angeleen,carolyn,krystal",derek,2019-08-05_PRUTH_BAY_EDGE1_20,seagrass_density,3,20,8/5/2019 2:02,8/5/2019 2:07,4,64,120,0,NA,NA
3582,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2019-08-05,1,"angeleen,carolyn,krystal",derek,2019-08-05_PRUTH_BAY_EDGE1_15,seagrass_density,3.3,15,8/5/2019 2:02,8/5/2019 2:07,2,32,125,0,NA,NA
3583,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2019-08-05,1,"angeleen,carolyn,krystal",derek,2019-08-05_PRUTH_BAY_EDGE1_10,seagrass_density,3.3,10,8/5/2019 2:02,8/5/2019 2:07,7,112,100,0,NA,NA
3584,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2019-08-05,1,"angeleen,carolyn,krystal",derek,2019-08-05_PRUTH_BAY_EDGE1_5,seagrass_density,3,5,8/5/2019 2:02,8/5/2019 2:07,7,112,110,0,NA,NA
3585,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2019-08-05,1,"angeleen,carolyn,krystal",derek,2019-08-05_PRUTH_BAY_EDGE1_0,seagrass_density,2.7,0,8/5/2019 2:02,8/5/2019 2:07,9,144,125,0,NA,NA
3586,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2017-05-19,3,angeleen,derek,2017-05-19_PRUTH_BAY_EDGE3_30,seagrass_density,3.5,30,5/19/2017 7:27,5/19/2017 7:57,5,80,60,NA,NA,NA
3587,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2017-05-19,3,angeleen,derek,2017-05-19_PRUTH_BAY_EDGE3_25,seagrass_density,3.2,25,5/19/2017 7:27,5/19/2017 7:57,0,0,35,NA,NA,NA
3588,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2017-05-19,3,angeleen,derek,2017-05-19_PRUTH_BAY_EDGE3_20,seagrass_density,3.1,20,5/19/2017 7:27,5/19/2017 7:57,4,64,60,NA,NA,NA
3589,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2017-05-19,3,angeleen,derek,2017-05-19_PRUTH_BAY_EDGE3_15,seagrass_density,3,15,5/19/2017 7:27,5/19/2017 7:57,4,64,65,NA,NA,NA
3590,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2017-05-19,3,angeleen,derek,2017-05-19_PRUTH_BAY_EDGE3_10,seagrass_density,2.7,10,5/19/2017 7:27,5/19/2017 7:57,3,48,75,NA,NA,NA
3591,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2017-05-19,3,angeleen,derek,2017-05-19_PRUTH_BAY_EDGE3_5,seagrass_density,2.9,5,5/19/2017 7:27,5/19/2017 7:57,3,48,70,NA,NA,NA
3592,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE3,2017-05-19,3,angeleen,derek,2017-05-19_PRUTH_BAY_EDGE3_0,seagrass_density,3.2,0,5/19/2017 7:27,5/19/2017 7:57,5,80,75,NA,NA,NA
3593,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-05-19,7,gillian,ondine,2017-05-19_CHOKED_PASS_EDGE7_30,seagrass_density,4,30,5/19/2017 8:48,5/19/2017 8:56,7,112,130,NA,NA,NA
3594,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-05-19,7,gillian,ondine,2017-05-19_CHOKED_PASS_EDGE7_25,seagrass_density,3.8,25,5/19/2017 8:48,5/19/2017 8:56,7,112,120,NA,NA,NA
3595,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-05-19,7,gillian,ondine,2017-05-19_CHOKED_PASS_EDGE7_20,seagrass_density,3.7,20,5/19/2017 8:48,5/19/2017 8:56,8,128,120,NA,NA,NA
3596,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-05-19,7,gillian,ondine,2017-05-19_CHOKED_PASS_EDGE7_15,seagrass_density,3.7,15,5/19/2017 8:48,5/19/2017 8:56,5,80,120,NA,NA,NA
3597,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-05-19,7,gillian,ondine,2017-05-19_CHOKED_PASS_EDGE7_10,seagrass_density,3.6,10,5/19/2017 8:48,5/19/2017 8:56,3,48,120,NA,NA,NA
3598,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-05-19,7,gillian,ondine,2017-05-19_CHOKED_PASS_EDGE7_5,seagrass_density,3.4,5,5/19/2017 8:48,5/19/2017 8:56,6,96,120,NA,NA,NA
3599,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2017-05-19,7,gillian,ondine,2017-05-19_CHOKED_PASS_EDGE7_0,seagrass_density,3.3,0,5/19/2017 8:48,5/19/2017 8:56,5,80,120,NA,NA,NA
3600,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2017-05-19,4,angeleen,derek,2017-05-19_PRUTH_BAY_INTERIOR4_30,seagrass_density,2.7,30,5/19/2017 3:44,5/19/2017 4:03,3,48,50,NA,NA,NA
3601,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2017-05-19,4,angeleen,derek,2017-05-19_PRUTH_BAY_INTERIOR4_25,seagrass_density,2.6,25,5/19/2017 3:44,5/19/2017 4:03,1,16,30,NA,NA,NA
3602,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2017-05-19,4,angeleen,derek,2017-05-19_PRUTH_BAY_INTERIOR4_20,seagrass_density,2.5,20,5/19/2017 3:44,5/19/2017 4:03,7,112,60,NA,NA,NA
3603,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2017-05-19,4,angeleen,derek,2017-05-19_PRUTH_BAY_INTERIOR4_15,seagrass_density,2.5,15,5/19/2017 3:44,5/19/2017 4:03,11,176,30,NA,NA,NA
3604,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2017-05-19,4,angeleen,derek,2017-05-19_PRUTH_BAY_INTERIOR4_10,seagrass_density,2.5,10,5/19/2017 3:44,5/19/2017 4:03,6,96,55,NA,NA,NA
3605,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2017-05-19,4,angeleen,derek,2017-05-19_PRUTH_BAY_INTERIOR4_5,seagrass_density,2.5,5,5/19/2017 3:44,5/19/2017 4:03,6,96,50,NA,NA,NA
3606,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR4,2017-05-19,4,angeleen,derek,2017-05-19_PRUTH_BAY_INTERIOR4_0,seagrass_density,2.4,0,5/19/2017 3:44,5/19/2017 4:03,6,96,45,NA,NA,NA
3607,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2020-07-30,1,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_EDGE1_30,seagrass_density,3.5,30,7/30/2020 2:33,7/30/2020 2:38,4,64,100,0,NA,NA
3608,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2020-07-30,1,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_EDGE1_25,seagrass_density,3.8,25,7/30/2020 2:33,7/30/2020 2:38,8,128,110,0,NA,NA
3609,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2020-07-30,1,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_EDGE1_20,seagrass_density,3.9,20,7/30/2020 2:33,7/30/2020 2:38,8,128,120,0,NA,NA
3610,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2020-07-30,1,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_EDGE1_15,seagrass_density,4.1,15,7/30/2020 2:33,7/30/2020 2:38,5,80,105,0,NA,NA
3611,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2020-07-30,1,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_EDGE1_10,seagrass_density,4.1,10,7/30/2020 2:33,7/30/2020 2:38,4,64,80,0,NA,NA
3612,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2020-07-30,1,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_EDGE1_5,seagrass_density,4.1,5,7/30/2020 2:33,7/30/2020 2:38,2,32,100,0,NA,NA
3613,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2020-07-30,1,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_EDGE1_0,seagrass_density,4,0,7/30/2020 2:33,7/30/2020 2:38,3,48,110,0,NA,NA
3614,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2020-07-30,2,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_EDGE2_30,seagrass_density,6.5,30,7/30/2020 3:05,7/30/2020 3:10,2,32,75,0,NA,NA
3615,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2020-07-30,2,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_EDGE2_25,seagrass_density,6.5,25,7/30/2020 3:05,7/30/2020 3:10,5,80,75,0,NA,NA
3616,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2020-07-30,2,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_EDGE2_20,seagrass_density,6.4,20,7/30/2020 3:05,7/30/2020 3:10,6,96,125,2,NA,NA
3617,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2020-07-30,2,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_EDGE2_15,seagrass_density,6.5,15,7/30/2020 3:05,7/30/2020 3:10,7,112,125,0,NA,NA
3618,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2020-07-30,2,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_EDGE2_10,seagrass_density,6.4,10,7/30/2020 3:05,7/30/2020 3:10,6,96,125,0,NA,NA
3619,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2020-07-30,2,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_EDGE2_5,seagrass_density,6.5,5,7/30/2020 3:05,7/30/2020 3:10,1,16,125,0,NA,NA
3620,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2020-07-30,2,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_EDGE2_0,seagrass_density,6.3,0,7/30/2020 3:05,7/30/2020 3:10,4,64,150,1,NA,NA
3621,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2020-07-30,3,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_EDGE3_30,seagrass_density,7.3,30,7/30/2020 4:09,7/30/2020 4:14,2,32,170,0,NA,NA
3622,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2020-07-30,3,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_EDGE3_25,seagrass_density,7.2,25,7/30/2020 4:09,7/30/2020 4:14,2,32,150,0,NA,NA
3623,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2020-07-30,3,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_EDGE3_20,seagrass_density,7.3,20,7/30/2020 4:09,7/30/2020 4:14,1,16,150,0,NA,NA
3624,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2020-07-30,3,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_EDGE3_15,seagrass_density,7.5,15,7/30/2020 4:09,7/30/2020 4:14,5,80,175,0,NA,NA
3625,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2020-07-30,3,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_EDGE3_10,seagrass_density,7.4,10,7/30/2020 4:09,7/30/2020 4:14,5,80,175,0,NA,NA
3626,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2020-07-30,3,"gillian,krystal",derek,2020-07-30_CHOKED_PASS_EDGE3_5,seagrass_density,7.2,5,7/30/2020 4:09,7/30/2020 4:14,2,32,150,0,NA,NA
